tip_label,scientificName,spp,validName
Papilionidae_Papilioninae_Papilionini_Heraclides_thersites,Heraclides thersites,Heraclides_thersites,Heraclides thersites
Papilionidae_Papilioninae_Papilionini_Pterourus_troilus,Pterourus troilus,Pterourus_troilus,Papilio troilus
Papilionidae_Papilioninae_Papilionini_Pterourus_eurymedon,Pterourus eurymedon,Pterourus_eurymedon,Papilio eurymedon
Papilionidae_Papilioninae_Papilionini_Pterourus_rutulus,Pterourus rutulus,Pterourus_rutulus,Papilio rutulus
Papilionidae_Papilioninae_Papilionini_Pterourus_multicaudata,Pterourus multicaudata,Pterourus_multicaudata,Papilio multicaudata
Papilionidae_Papilioninae_Papilionini_Pterourus_canadensis,Pterourus canadensis,Pterourus_canadensis,Papilio canadensis
Papilionidae_Papilioninae_Papilionini_Pterourus_glaucus,Pterourus glaucus,Pterourus_glaucus,Papilio glaucus
Papilionidae_Papilioninae_Papilionini_Papilio_indra,Papilio indra,Papilio_indra,Papilio indra
Papilionidae_Papilioninae_Papilionini_Papilio_polyxenes,Papilio polyxenes,Papilio_polyxenes,Oeneis polyxenes
Papilionidae_Papilioninae_Papilionini_Papilio_zelicaon,Papilio zelicaon,Papilio_zelicaon,Papilio zelicaon
Papilionidae_Papilioninae_Papilionini_Papilio_joanae,Papilio joanae,Papilio_joanae,Papilio joanae
Papilionidae_Papilioninae_Papilionini_Papilio_machaon,Papilio machaon,Papilio_machaon,Papilio machaon
Papilionidae_Papilioninae_Papilionini_Heraclides_cresphontes,Heraclides cresphontes,Heraclides_cresphontes,Papilio cresphontes
Papilionidae_Papilioninae_Papilionini_Heraclides_thoas,Heraclides thoas,Heraclides_thoas,Heraclides thoas
Papilionidae_Papilioninae_Papilionini_Heraclides_astyalus,Heraclides astyalus,Heraclides_astyalus,Heraclides astyalus
Papilionidae_Papilioninae_Papilionini_Heraclides_androgeus,Heraclides androgeus,Heraclides_androgeus,Heraclides androgeus
Papilionidae_Papilioninae_Papilionini_Heraclides_ornythion,Heraclides ornythion,Heraclides_ornythion,Heraclides ornythion
Papilionidae_Papilioninae_Papilionini_Heraclides_aristodemus,Heraclides aristodemus,Heraclides_aristodemus,Papilio aristodemus
Papilionidae_Papilioninae_Papilionini_Heraclides_erostratus,Heraclides erostratus,Heraclides_erostratus,Heraclides erostratus
Papilionidae_Papilioninae_Papilionini_Heraclides_rogeri,Heraclides rogeri,Heraclides_rogeri,Heraclides rogeri
Papilionidae_Papilioninae_Papilionini_Heraclides_anchisiades,Heraclides anchisiades,Heraclides_anchisiades,Heraclides anchisiades
Papilionidae_Papilioninae_Papilionini_Heraclides_torquatus,Heraclides torquatus,Heraclides_torquatus,Heraclides torquatus
Papilionidae_Papilioninae_Leptocircini_Eurytides_thyastes,Eurytides thyastes,Eurytides_thyastes,Eurytides thyastes
Papilionidae_Papilioninae_Leptocircini_Eurytides_philolaus,Eurytides philolaus,Eurytides_philolaus,Eurytides philolaus
Papilionidae_Papilioninae_Leptocircini_Eurytides_epidaus,Eurytides epidaus,Eurytides_epidaus,Eurytides epidaus
Papilionidae_Papilioninae_Leptocircini_Eurytides_marcellus,Eurytides marcellus,Eurytides_marcellus,Protographium marcellus
Papilionidae_Papilioninae_Leptocircini_Mimoides_ilus,Mimoides ilus,Mimoides_ilus,Mimoides ilus
Papilionidae_Papilioninae_Troidini_Parides_eurimedes,Parides eurimedes,Parides_eurimedes,Parides eurimedes
Papilionidae_Papilioninae_Troidini_Parides_childrenae,Parides childrenae,Parides_childrenae,Parides childrenae
Papilionidae_Papilioninae_Troidini_Parides_photinus,Parides photinus,Parides_photinus,Parides photinus
Papilionidae_Papilioninae_Troidini_Parides_panares,Parides panares,Parides_panares,Parides panares
Papilionidae_Papilioninae_Troidini_Parides_erithalion,Parides erithalion,Parides_erithalion,Parides erithalion
Papilionidae_Papilioninae_Troidini_Parides_sesostris,Parides sesostris,Parides_sesostris,Parides sesostris
Papilionidae_Papilioninae_Troidini_Parides_iphidamas,Parides iphidamas,Parides_iphidamas,Parides iphidamas
Papilionidae_Papilioninae_Troidini_Battus_ingenuus,Battus ingenuus,Battus_ingenuus,Battus ingenuus
Papilionidae_Papilioninae_Troidini_Battus_lycidas,Battus lycidas,Battus_lycidas,Battus lycidas
Papilionidae_Papilioninae_Troidini_Battus_philenor,Battus philenor,Battus_philenor,Battus philenor
Papilionidae_Papilioninae_Troidini_Battus_polydamas,Battus polydamas,Battus_polydamas,Battus polydamas
Papilionidae_Parnassiinae_Parnassiini_Parnassius_delphius,Parnassius delphius,Parnassius_delphius,Parnassius delphius
Papilionidae_Parnassiinae_Parnassiini_Parnassius_clodius,Parnassius clodius,Parnassius_clodius,Parnassius clodius
Papilionidae_Parnassiinae_Parnassiini_Parnassius_eversmanni,Parnassius eversmanni,Parnassius_eversmanni,Parnassius eversmanni
Papilionidae_Parnassiinae_Parnassiini_Parnassius_smintheus,Parnassius smintheus,Parnassius_smintheus,Parnassius smintheus
Papilionidae_Parnassiinae_Parnassiini_Parnassius_phoebus,Parnassius phoebus,Parnassius_phoebus,Parnassius phoebus
Papilionidae_Parnassiinae_Parnassiini_Parnassius_behrii,Parnassius behrii,Parnassius_behrii,Parnassius behrii
